group,function,value,sample_time_nanos,iteration_count
neighbors,10_nn_linear_FixedDiscreteCandidates,128,9766042.0,20281
neighbors,10_nn_linear_FixedDiscreteCandidates,128,20151375.0,40562
neighbors,10_nn_linear_FixedDiscreteCandidates,128,32769452.0,60843
neighbors,10_nn_linear_FixedDiscreteCandidates,128,39815229.0,81124
neighbors,10_nn_linear_FixedDiscreteCandidates,128,51062641.0,101405
neighbors,10_nn_linear_FixedDiscreteCandidates,128,61207224.0,121686
neighbors,10_nn_linear_FixedDiscreteCandidates,128,71503526.0,141967
neighbors,10_nn_linear_FixedDiscreteCandidates,128,81760196.0,162248
neighbors,10_nn_linear_FixedDiscreteCandidates,128,89662596.0,182529
neighbors,10_nn_linear_FixedDiscreteCandidates,128,100430637.0,202810
neighbors,10_nn_linear_FixedDiscreteCandidates,128,112225459.0,223091
neighbors,10_nn_linear_FixedDiscreteCandidates,128,122399052.0,243372
neighbors,10_nn_linear_FixedDiscreteCandidates,128,126430864.0,263653
neighbors,10_nn_linear_FixedDiscreteCandidates,128,130235987.0,283934
neighbors,10_nn_linear_FixedDiscreteCandidates,128,135684065.0,304215
neighbors,10_nn_linear_FixedDiscreteCandidates,128,144731725.0,324496
neighbors,10_nn_linear_FixedDiscreteCandidates,128,153918276.0,344777
neighbors,10_nn_linear_FixedDiscreteCandidates,128,162917540.0,365058
neighbors,10_nn_linear_FixedDiscreteCandidates,128,174405793.0,385339
neighbors,10_nn_linear_FixedDiscreteCandidates,128,191402097.0,405620
neighbors,10_nn_linear_FixedDiscreteCandidates,128,207742382.0,425901
neighbors,10_nn_linear_FixedDiscreteCandidates,128,222843454.0,446182
neighbors,10_nn_linear_FixedDiscreteCandidates,128,231607709.0,466463
neighbors,10_nn_linear_FixedDiscreteCandidates,128,236566394.0,486744
neighbors,10_nn_linear_FixedDiscreteCandidates,128,228665022.0,507025
neighbors,10_nn_linear_FixedDiscreteCandidates,128,235449801.0,527306
neighbors,10_nn_linear_FixedDiscreteCandidates,128,244178193.0,547587
neighbors,10_nn_linear_FixedDiscreteCandidates,128,259733922.0,567868
neighbors,10_nn_linear_FixedDiscreteCandidates,128,285727203.0,588149
neighbors,10_nn_linear_FixedDiscreteCandidates,128,303280528.0,608430
neighbors,10_nn_linear_FixedDiscreteCandidates,128,310698654.0,628711
neighbors,10_nn_linear_FixedDiscreteCandidates,128,296280259.0,648992
