group,function,value,sample_time_nanos,iteration_count
neighbors,10_nn_DiscreteHNSW,16,9149291.0,8571
neighbors,10_nn_DiscreteHNSW,16,18314524.0,17142
neighbors,10_nn_DiscreteHNSW,16,27531796.0,25713
neighbors,10_nn_DiscreteHNSW,16,37612549.0,34284
neighbors,10_nn_DiscreteHNSW,16,46272867.0,42855
neighbors,10_nn_DiscreteHNSW,16,55429649.0,51426
neighbors,10_nn_DiscreteHNSW,16,66528668.0,59997
neighbors,10_nn_DiscreteHNSW,16,78197128.0,68568
neighbors,10_nn_DiscreteHNSW,16,88087104.0,77139
neighbors,10_nn_DiscreteHNSW,16,100271157.0,85710
neighbors,10_nn_DiscreteHNSW,16,110488003.0,94281
neighbors,10_nn_DiscreteHNSW,16,120549307.0,102852
neighbors,10_nn_DiscreteHNSW,16,130727351.0,111423
neighbors,10_nn_DiscreteHNSW,16,140753365.0,119994
neighbors,10_nn_DiscreteHNSW,16,151334792.0,128565
neighbors,10_nn_DiscreteHNSW,16,152607383.0,137136
neighbors,10_nn_DiscreteHNSW,16,156256911.0,145707
neighbors,10_nn_DiscreteHNSW,16,163392210.0,154278
neighbors,10_nn_DiscreteHNSW,16,169943188.0,162849
neighbors,10_nn_DiscreteHNSW,16,180871321.0,171420
neighbors,10_nn_DiscreteHNSW,16,192202199.0,179991
neighbors,10_nn_DiscreteHNSW,16,213541683.0,188562
neighbors,10_nn_DiscreteHNSW,16,231245096.0,197133
neighbors,10_nn_DiscreteHNSW,16,241725665.0,205704
neighbors,10_nn_DiscreteHNSW,16,252631374.0,214275
neighbors,10_nn_DiscreteHNSW,16,246325449.0,222846
neighbors,10_nn_DiscreteHNSW,16,245387505.0,231417
neighbors,10_nn_DiscreteHNSW,16,251514793.0,239988
neighbors,10_nn_DiscreteHNSW,16,265772478.0,248559
neighbors,10_nn_DiscreteHNSW,16,292735903.0,257130
neighbors,10_nn_DiscreteHNSW,16,312207598.0,265701
neighbors,10_nn_DiscreteHNSW,16,325224207.0,274272
