group,function,value,sample_time_nanos,iteration_count
insert,times,512,10484683.0,684
insert,times,512,19272359.0,1368
insert,times,512,27594555.0,2052
insert,times,512,36964126.0,2736
insert,times,512,46138511.0,3420
insert,times,512,53927576.0,4104
insert,times,512,63431988.0,4788
insert,times,512,71720103.0,5472
insert,times,512,83351282.0,6156
insert,times,512,91033080.0,6840
insert,times,512,98917560.0,7524
insert,times,512,111188163.0,8208
insert,times,512,114675823.0,8892
insert,times,512,127727408.0,9576
insert,times,512,136636911.0,10260
insert,times,512,144864843.0,10944
insert,times,512,151788781.0,11628
insert,times,512,164992120.0,12312
insert,times,512,174403644.0,12996
insert,times,512,178522561.0,13680
insert,times,512,191859494.0,14364
insert,times,512,198215637.0,15048
insert,times,512,206984731.0,15732
insert,times,512,217809204.0,16416
insert,times,512,223554875.0,17100
insert,times,512,235936393.0,17784
insert,times,512,243888708.0,18468
insert,times,512,254880322.0,19152
insert,times,512,258667849.0,19836
insert,times,512,271904758.0,20520
insert,times,512,279364003.0,21204
insert,times,512,288872825.0,21888
