group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_hnsw,2048,9461780.0,461
neighbors,nearest_1_hnsw,2048,18690594.0,922
neighbors,nearest_1_hnsw,2048,27926495.0,1383
neighbors,nearest_1_hnsw,2048,36790893.0,1844
neighbors,nearest_1_hnsw,2048,48118761.0,2305
neighbors,nearest_1_hnsw,2048,61144229.0,2766
neighbors,nearest_1_hnsw,2048,70703834.0,3227
neighbors,nearest_1_hnsw,2048,80473123.0,3688
neighbors,nearest_1_hnsw,2048,89165154.0,4149
neighbors,nearest_1_hnsw,2048,92389225.0,4610
neighbors,nearest_1_hnsw,2048,100542277.0,5071
neighbors,nearest_1_hnsw,2048,114515319.0,5532
neighbors,nearest_1_hnsw,2048,129116454.0,5993
neighbors,nearest_1_hnsw,2048,133748419.0,6454
neighbors,nearest_1_hnsw,2048,137366777.0,6915
neighbors,nearest_1_hnsw,2048,143815468.0,7376
neighbors,nearest_1_hnsw,2048,152535074.0,7837
neighbors,nearest_1_hnsw,2048,161521079.0,8298
neighbors,nearest_1_hnsw,2048,169809773.0,8759
neighbors,nearest_1_hnsw,2048,178981799.0,9220
neighbors,nearest_1_hnsw,2048,187730047.0,9681
neighbors,nearest_1_hnsw,2048,196702894.0,10142
neighbors,nearest_1_hnsw,2048,205890802.0,10603
neighbors,nearest_1_hnsw,2048,211560874.0,11064
neighbors,nearest_1_hnsw,2048,217782081.0,11525
neighbors,nearest_1_hnsw,2048,225842844.0,11986
neighbors,nearest_1_hnsw,2048,235323630.0,12447
neighbors,nearest_1_hnsw,2048,245099684.0,12908
neighbors,nearest_1_hnsw,2048,252566403.0,13369
neighbors,nearest_1_hnsw,2048,262041407.0,13830
neighbors,nearest_1_hnsw,2048,271213386.0,14291
neighbors,nearest_1_hnsw,2048,281336939.0,14752
