group,function,value,sample_time_nanos,iteration_count
neighbors,10_nn_linear_FixedHammingHeap,4096,11386400.0,578
neighbors,10_nn_linear_FixedHammingHeap,4096,18609400.0,1156
neighbors,10_nn_linear_FixedHammingHeap,4096,27488300.0,1734
neighbors,10_nn_linear_FixedHammingHeap,4096,37371600.0,2312
neighbors,10_nn_linear_FixedHammingHeap,4096,46675600.0,2890
neighbors,10_nn_linear_FixedHammingHeap,4096,55587200.0,3468
neighbors,10_nn_linear_FixedHammingHeap,4096,65084000.0,4046
neighbors,10_nn_linear_FixedHammingHeap,4096,73806200.0,4624
neighbors,10_nn_linear_FixedHammingHeap,4096,87187800.0,5202
neighbors,10_nn_linear_FixedHammingHeap,4096,92768000.0,5780
neighbors,10_nn_linear_FixedHammingHeap,4096,103095000.0,6358
neighbors,10_nn_linear_FixedHammingHeap,4096,112753700.0,6936
neighbors,10_nn_linear_FixedHammingHeap,4096,120294600.0,7514
neighbors,10_nn_linear_FixedHammingHeap,4096,129316500.0,8092
neighbors,10_nn_linear_FixedHammingHeap,4096,139832900.0,8670
neighbors,10_nn_linear_FixedHammingHeap,4096,148335100.0,9248
neighbors,10_nn_linear_FixedHammingHeap,4096,157138900.0,9826
neighbors,10_nn_linear_FixedHammingHeap,4096,166295800.0,10404
neighbors,10_nn_linear_FixedHammingHeap,4096,177668400.0,10982
neighbors,10_nn_linear_FixedHammingHeap,4096,184988300.0,11560
neighbors,10_nn_linear_FixedHammingHeap,4096,193889200.0,12138
neighbors,10_nn_linear_FixedHammingHeap,4096,203865200.0,12716
neighbors,10_nn_linear_FixedHammingHeap,4096,212021500.0,13294
neighbors,10_nn_linear_FixedHammingHeap,4096,223736700.0,13872
neighbors,10_nn_linear_FixedHammingHeap,4096,228127800.0,14450
neighbors,10_nn_linear_FixedHammingHeap,4096,237278700.0,15028
neighbors,10_nn_linear_FixedHammingHeap,4096,246223900.0,15606
neighbors,10_nn_linear_FixedHammingHeap,4096,256807900.0,16184
neighbors,10_nn_linear_FixedHammingHeap,4096,266661500.0,16762
neighbors,10_nn_linear_FixedHammingHeap,4096,272972400.0,17340
neighbors,10_nn_linear_FixedHammingHeap,4096,283143700.0,17918
neighbors,10_nn_linear_FixedHammingHeap,4096,293291600.0,18496
