group,function,value,sample_time_nanos,iteration_count
insert,times,4194304,494796266.0,1
insert,times,4194304,985067963.0,2
insert,times,4194304,1461443891.0,3
insert,times,4194304,1942204814.0,4
insert,times,4194304,2429761411.0,5
insert,times,4194304,2912949874.0,6
insert,times,4194304,3400941490.0,7
insert,times,4194304,3902806880.0,8
insert,times,4194304,4375110625.0,9
insert,times,4194304,4852373213.0,10
insert,times,4194304,5425484850.0,11
insert,times,4194304,5827910603.0,12
insert,times,4194304,6316748733.0,13
insert,times,4194304,6803107016.0,14
insert,times,4194304,7294742848.0,15
insert,times,4194304,7806390228.0,16
insert,times,4194304,8292885813.0,17
insert,times,4194304,8752100511.0,18
insert,times,4194304,9244034868.0,19
insert,times,4194304,9722423565.0,20
insert,times,4194304,11014412707.0,21
insert,times,4194304,10837867688.0,22
insert,times,4194304,11165434804.0,23
insert,times,4194304,11651246979.0,24
insert,times,4194304,12130312913.0,25
insert,times,4194304,12600770875.0,26
insert,times,4194304,13101134017.0,27
insert,times,4194304,13612507598.0,28
insert,times,4194304,14134570309.0,29
insert,times,4194304,14569432374.0,30
insert,times,4194304,15046992879.0,31
insert,times,4194304,15511313806.0,32
