group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_hwt_maxerr_10,65536,9508571.0,82
neighbors,nearest_1_hwt_maxerr_10,65536,18848827.0,164
neighbors,nearest_1_hwt_maxerr_10,65536,28542836.0,246
neighbors,nearest_1_hwt_maxerr_10,65536,38547172.0,328
neighbors,nearest_1_hwt_maxerr_10,65536,47129286.0,410
neighbors,nearest_1_hwt_maxerr_10,65536,55705977.0,492
neighbors,nearest_1_hwt_maxerr_10,65536,64095029.0,574
neighbors,nearest_1_hwt_maxerr_10,65536,74569670.0,656
neighbors,nearest_1_hwt_maxerr_10,65536,84064714.0,738
neighbors,nearest_1_hwt_maxerr_10,65536,91986804.0,820
neighbors,nearest_1_hwt_maxerr_10,65536,100809644.0,902
neighbors,nearest_1_hwt_maxerr_10,65536,110424142.0,984
neighbors,nearest_1_hwt_maxerr_10,65536,117214358.0,1066
neighbors,nearest_1_hwt_maxerr_10,65536,128903058.0,1148
neighbors,nearest_1_hwt_maxerr_10,65536,138856379.0,1230
neighbors,nearest_1_hwt_maxerr_10,65536,149257282.0,1312
neighbors,nearest_1_hwt_maxerr_10,65536,153157995.0,1394
neighbors,nearest_1_hwt_maxerr_10,65536,165256105.0,1476
neighbors,nearest_1_hwt_maxerr_10,65536,172017283.0,1558
neighbors,nearest_1_hwt_maxerr_10,65536,182028922.0,1640
neighbors,nearest_1_hwt_maxerr_10,65536,190869365.0,1722
neighbors,nearest_1_hwt_maxerr_10,65536,201042096.0,1804
neighbors,nearest_1_hwt_maxerr_10,65536,208921230.0,1886
neighbors,nearest_1_hwt_maxerr_10,65536,222006471.0,1968
neighbors,nearest_1_hwt_maxerr_10,65536,225651617.0,2050
neighbors,nearest_1_hwt_maxerr_10,65536,238812552.0,2132
neighbors,nearest_1_hwt_maxerr_10,65536,243235398.0,2214
neighbors,nearest_1_hwt_maxerr_10,65536,255680057.0,2296
neighbors,nearest_1_hwt_maxerr_10,65536,267614805.0,2378
neighbors,nearest_1_hwt_maxerr_10,65536,273890311.0,2460
neighbors,nearest_1_hwt_maxerr_10,65536,279836470.0,2542
neighbors,nearest_1_hwt_maxerr_10,65536,294155254.0,2624
