group,function,value,sample_time_nanos,iteration_count
neighbors,10_nn_linear_FixedHammingHeap,2,10651830.0,70204
neighbors,10_nn_linear_FixedHammingHeap,2,18359930.0,140408
neighbors,10_nn_linear_FixedHammingHeap,2,27955244.0,210612
neighbors,10_nn_linear_FixedHammingHeap,2,35502021.0,280816
neighbors,10_nn_linear_FixedHammingHeap,2,45152984.0,351020
neighbors,10_nn_linear_FixedHammingHeap,2,55213861.0,421224
neighbors,10_nn_linear_FixedHammingHeap,2,62812014.0,491428
neighbors,10_nn_linear_FixedHammingHeap,2,71407600.0,561632
neighbors,10_nn_linear_FixedHammingHeap,2,80874684.0,631836
neighbors,10_nn_linear_FixedHammingHeap,2,90619770.0,702040
neighbors,10_nn_linear_FixedHammingHeap,2,99687703.0,772244
neighbors,10_nn_linear_FixedHammingHeap,2,108211129.0,842448
neighbors,10_nn_linear_FixedHammingHeap,2,118981203.0,912652
neighbors,10_nn_linear_FixedHammingHeap,2,126719781.0,982856
neighbors,10_nn_linear_FixedHammingHeap,2,134812448.0,1053060
neighbors,10_nn_linear_FixedHammingHeap,2,145353204.0,1123264
neighbors,10_nn_linear_FixedHammingHeap,2,153036172.0,1193468
neighbors,10_nn_linear_FixedHammingHeap,2,163026350.0,1263672
neighbors,10_nn_linear_FixedHammingHeap,2,172163271.0,1333876
neighbors,10_nn_linear_FixedHammingHeap,2,182277591.0,1404080
neighbors,10_nn_linear_FixedHammingHeap,2,200990944.0,1474284
neighbors,10_nn_linear_FixedHammingHeap,2,216628768.0,1544488
neighbors,10_nn_linear_FixedHammingHeap,2,228287301.0,1614692
neighbors,10_nn_linear_FixedHammingHeap,2,242533621.0,1684896
neighbors,10_nn_linear_FixedHammingHeap,2,234767186.0,1755100
neighbors,10_nn_linear_FixedHammingHeap,2,235610013.0,1825304
neighbors,10_nn_linear_FixedHammingHeap,2,244093537.0,1895508
neighbors,10_nn_linear_FixedHammingHeap,2,253018109.0,1965712
neighbors,10_nn_linear_FixedHammingHeap,2,260018972.0,2035916
neighbors,10_nn_linear_FixedHammingHeap,2,272709566.0,2106120
neighbors,10_nn_linear_FixedHammingHeap,2,278599163.0,2176324
neighbors,10_nn_linear_FixedHammingHeap,2,290229854.0,2246528
