group,function,value,sample_time_nanos,iteration_count
indices_2^10_samples,indices4,,11781100,3343
indices_2^10_samples,indices4,,22276400,6686
indices_2^10_samples,indices4,,33518200,10029
indices_2^10_samples,indices4,,44036800,13372
indices_2^10_samples,indices4,,57729800,16715
indices_2^10_samples,indices4,,70427800,20058
indices_2^10_samples,indices4,,80732600,23401
indices_2^10_samples,indices4,,82213700,26744
indices_2^10_samples,indices4,,96738500,30087
indices_2^10_samples,indices4,,94413200,33430
indices_2^10_samples,indices4,,103229600,36773
indices_2^10_samples,indices4,,117768100,40116
indices_2^10_samples,indices4,,122731000,43459
indices_2^10_samples,indices4,,132866900,46802
indices_2^10_samples,indices4,,143208000,50145
indices_2^10_samples,indices4,,150790500,53488
indices_2^10_samples,indices4,,161833300,56831
indices_2^10_samples,indices4,,165535600,60174
indices_2^10_samples,indices4,,181852800,63517
indices_2^10_samples,indices4,,185543400,66860
indices_2^10_samples,indices4,,200889100,70203
indices_2^10_samples,indices4,,245298500,73546
indices_2^10_samples,indices4,,251695000,76889
indices_2^10_samples,indices4,,262769400,80232
indices_2^10_samples,indices4,,295958500,83575
indices_2^10_samples,indices4,,302232500,86918
indices_2^10_samples,indices4,,316418600,90261
indices_2^10_samples,indices4,,315848200,93604
indices_2^10_samples,indices4,,328245400,96947
indices_2^10_samples,indices4,,347197900,100290
