group,function,value,sample_time_nanos,iteration_count
insert,times,1024,11022459.0,352
insert,times,1024,21347044.0,704
insert,times,1024,30528090.0,1056
insert,times,1024,38442801.0,1408
insert,times,1024,47149403.0,1760
insert,times,1024,56087421.0,2112
insert,times,1024,65338268.0,2464
insert,times,1024,73212400.0,2816
insert,times,1024,83381797.0,3168
insert,times,1024,92178762.0,3520
insert,times,1024,102363622.0,3872
insert,times,1024,110929478.0,4224
insert,times,1024,117809436.0,4576
insert,times,1024,124836196.0,4928
insert,times,1024,135541126.0,5280
insert,times,1024,144153380.0,5632
insert,times,1024,151964011.0,5984
insert,times,1024,165277442.0,6336
insert,times,1024,169272154.0,6688
insert,times,1024,181253478.0,7040
insert,times,1024,189098255.0,7392
insert,times,1024,200360906.0,7744
insert,times,1024,210249751.0,8096
insert,times,1024,216087358.0,8448
insert,times,1024,227619494.0,8800
insert,times,1024,236037320.0,9152
insert,times,1024,244245786.0,9504
insert,times,1024,256165915.0,9856
insert,times,1024,258465358.0,10208
insert,times,1024,270798810.0,10560
insert,times,1024,279548581.0,10912
insert,times,1024,290850250.0,11264
