group,function,value,sample_time_nanos,iteration_count
insert,times,1024,11033826.0,352
insert,times,1024,20312012.0,704
insert,times,1024,28092296.0,1056
insert,times,1024,37272121.0,1408
insert,times,1024,46431896.0,1760
insert,times,1024,55934493.0,2112
insert,times,1024,65110213.0,2464
insert,times,1024,74173938.0,2816
insert,times,1024,82680972.0,3168
insert,times,1024,92023974.0,3520
insert,times,1024,100758011.0,3872
insert,times,1024,109767450.0,4224
insert,times,1024,118005065.0,4576
insert,times,1024,128952385.0,4928
insert,times,1024,140275714.0,5280
insert,times,1024,149289655.0,5632
insert,times,1024,158272994.0,5984
insert,times,1024,166322822.0,6336
insert,times,1024,174582904.0,6688
insert,times,1024,183071666.0,7040
insert,times,1024,192380811.0,7392
insert,times,1024,205734655.0,7744
insert,times,1024,214880791.0,8096
insert,times,1024,221682659.0,8448
insert,times,1024,226850093.0,8800
insert,times,1024,235154453.0,9152
insert,times,1024,245543628.0,9504
insert,times,1024,254884709.0,9856
insert,times,1024,261683189.0,10208
insert,times,1024,273753931.0,10560
insert,times,1024,283341998.0,10912
insert,times,1024,289734506.0,11264
