group,function,value,sample_time_nanos,iteration_count
indices_2^10_samples,indices8,,13012500,10586
indices_2^10_samples,indices8,,27434900,21172
indices_2^10_samples,indices8,,40669800,31758
indices_2^10_samples,indices8,,55079000,42344
indices_2^10_samples,indices8,,69535200,52930
indices_2^10_samples,indices8,,73831600,63516
indices_2^10_samples,indices8,,77189300,74102
indices_2^10_samples,indices8,,81763000,84688
indices_2^10_samples,indices8,,87538400,95274
indices_2^10_samples,indices8,,100727000,105860
indices_2^10_samples,indices8,,110104300,116446
indices_2^10_samples,indices8,,122046400,127032
indices_2^10_samples,indices8,,134001000,137618
indices_2^10_samples,indices8,,144839800,148204
indices_2^10_samples,indices8,,154976900,158790
indices_2^10_samples,indices8,,162686200,169376
indices_2^10_samples,indices8,,168083700,179962
indices_2^10_samples,indices8,,175604600,190548
indices_2^10_samples,indices8,,187019900,201134
indices_2^10_samples,indices8,,196645100,211720
indices_2^10_samples,indices8,,203891500,222306
indices_2^10_samples,indices8,,240559700,232892
indices_2^10_samples,indices8,,268148000,243478
indices_2^10_samples,indices8,,275597200,254064
indices_2^10_samples,indices8,,372402700,264650
indices_2^10_samples,indices8,,354850200,275236
indices_2^10_samples,indices8,,334147900,285822
indices_2^10_samples,indices8,,275536600,296408
indices_2^10_samples,indices8,,275459400,306994
indices_2^10_samples,indices8,,280450900,317580
