group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_hwt_maxerr_5,1048576,10767136.0,8
neighbors,nearest_1_hwt_maxerr_5,1048576,31889241.0,16
neighbors,nearest_1_hwt_maxerr_5,1048576,29970981.0,24
neighbors,nearest_1_hwt_maxerr_5,1048576,38378819.0,32
neighbors,nearest_1_hwt_maxerr_5,1048576,46987146.0,40
neighbors,nearest_1_hwt_maxerr_5,1048576,55969638.0,48
neighbors,nearest_1_hwt_maxerr_5,1048576,65608468.0,56
neighbors,nearest_1_hwt_maxerr_5,1048576,75527269.0,64
neighbors,nearest_1_hwt_maxerr_5,1048576,84816166.0,72
neighbors,nearest_1_hwt_maxerr_5,1048576,94274510.0,80
neighbors,nearest_1_hwt_maxerr_5,1048576,103739513.0,88
neighbors,nearest_1_hwt_maxerr_5,1048576,114827334.0,96
neighbors,nearest_1_hwt_maxerr_5,1048576,123263990.0,104
neighbors,nearest_1_hwt_maxerr_5,1048576,132298252.0,112
neighbors,nearest_1_hwt_maxerr_5,1048576,140656891.0,120
neighbors,nearest_1_hwt_maxerr_5,1048576,150561292.0,128
neighbors,nearest_1_hwt_maxerr_5,1048576,160133635.0,136
neighbors,nearest_1_hwt_maxerr_5,1048576,169883221.0,144
neighbors,nearest_1_hwt_maxerr_5,1048576,178712496.0,152
neighbors,nearest_1_hwt_maxerr_5,1048576,187963210.0,160
neighbors,nearest_1_hwt_maxerr_5,1048576,198054297.0,168
neighbors,nearest_1_hwt_maxerr_5,1048576,206759546.0,176
neighbors,nearest_1_hwt_maxerr_5,1048576,217908620.0,184
neighbors,nearest_1_hwt_maxerr_5,1048576,228026632.0,192
neighbors,nearest_1_hwt_maxerr_5,1048576,237584108.0,200
neighbors,nearest_1_hwt_maxerr_5,1048576,247326209.0,208
neighbors,nearest_1_hwt_maxerr_5,1048576,257742508.0,216
neighbors,nearest_1_hwt_maxerr_5,1048576,264981883.0,224
neighbors,nearest_1_hwt_maxerr_5,1048576,275507935.0,232
neighbors,nearest_1_hwt_maxerr_5,1048576,283279045.0,240
neighbors,nearest_1_hwt_maxerr_5,1048576,295577643.0,248
neighbors,nearest_1_hwt_maxerr_5,1048576,303175592.0,256
