group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_linear,1048576,11655783.0,8
neighbors,nearest_1_linear,1048576,30357302.0,16
neighbors,nearest_1_linear,1048576,31638085.0,24
neighbors,nearest_1_linear,1048576,41434290.0,32
neighbors,nearest_1_linear,1048576,51688755.0,40
neighbors,nearest_1_linear,1048576,64563923.0,48
neighbors,nearest_1_linear,1048576,72116083.0,56
neighbors,nearest_1_linear,1048576,82526382.0,64
neighbors,nearest_1_linear,1048576,93132962.0,72
neighbors,nearest_1_linear,1048576,103678095.0,80
neighbors,nearest_1_linear,1048576,113590735.0,88
neighbors,nearest_1_linear,1048576,120519480.0,96
neighbors,nearest_1_linear,1048576,134216434.0,104
neighbors,nearest_1_linear,1048576,143246419.0,112
neighbors,nearest_1_linear,1048576,152807933.0,120
neighbors,nearest_1_linear,1048576,157785406.0,128
neighbors,nearest_1_linear,1048576,170981868.0,136
neighbors,nearest_1_linear,1048576,180766620.0,144
neighbors,nearest_1_linear,1048576,185025711.0,152
neighbors,nearest_1_linear,1048576,201029839.0,160
neighbors,nearest_1_linear,1048576,207828784.0,168
neighbors,nearest_1_linear,1048576,218789717.0,176
neighbors,nearest_1_linear,1048576,228851800.0,184
neighbors,nearest_1_linear,1048576,234435546.0,192
neighbors,nearest_1_linear,1048576,246768663.0,200
neighbors,nearest_1_linear,1048576,255510650.0,208
neighbors,nearest_1_linear,1048576,267307660.0,216
neighbors,nearest_1_linear,1048576,273068264.0,224
neighbors,nearest_1_linear,1048576,285825263.0,232
neighbors,nearest_1_linear,1048576,298657398.0,240
neighbors,nearest_1_linear,1048576,303026905.0,248
neighbors,nearest_1_linear,1048576,316920993.0,256
