group,function,value,sample_time_nanos,iteration_count
insert,times,131072,20007424.0,2
insert,times,131072,37540378.0,4
insert,times,131072,55654951.0,6
insert,times,131072,74454716.0,8
insert,times,131072,91180401.0,10
insert,times,131072,107633443.0,12
insert,times,131072,127150690.0,14
insert,times,131072,145909292.0,16
insert,times,131072,161657468.0,18
insert,times,131072,181343686.0,20
insert,times,131072,198317836.0,22
insert,times,131072,215679321.0,24
insert,times,131072,235942317.0,26
insert,times,131072,251189775.0,28
insert,times,131072,274961184.0,30
insert,times,131072,291879289.0,32
insert,times,131072,308506376.0,34
insert,times,131072,323851588.0,36
insert,times,131072,343585819.0,38
insert,times,131072,360384316.0,40
insert,times,131072,379917849.0,42
insert,times,131072,394460771.0,44
insert,times,131072,423063723.0,46
insert,times,131072,435651100.0,48
insert,times,131072,448952717.0,50
insert,times,131072,471028797.0,52
insert,times,131072,492333969.0,54
insert,times,131072,506596307.0,56
insert,times,131072,524161073.0,58
insert,times,131072,545410301.0,60
insert,times,131072,560206293.0,62
insert,times,131072,577480348.0,64
