group,function,value,sample_time_nanos,iteration_count
octree,iteration,11222,362145100,1165
octree,iteration,11222,684338300,2330
octree,iteration,11222,993232000,3495
octree,iteration,11222,1326259800,4660
octree,iteration,11222,1727342400,5825
