group,function,value,sample_time_nanos,iteration_count
neighbors,2_nn_linear_FixedDiscreteCandidates,4,11122300.0,369866
neighbors,2_nn_linear_FixedDiscreteCandidates,4,18252900.0,739732
neighbors,2_nn_linear_FixedDiscreteCandidates,4,27970000.0,1109598
neighbors,2_nn_linear_FixedDiscreteCandidates,4,33839500.0,1479464
neighbors,2_nn_linear_FixedDiscreteCandidates,4,41591200.0,1849330
neighbors,2_nn_linear_FixedDiscreteCandidates,4,49264700.0,2219196
neighbors,2_nn_linear_FixedDiscreteCandidates,4,58262200.0,2589062
neighbors,2_nn_linear_FixedDiscreteCandidates,4,64889300.0,2958928
neighbors,2_nn_linear_FixedDiscreteCandidates,4,73174700.0,3328794
neighbors,2_nn_linear_FixedDiscreteCandidates,4,76070700.0,3698660
neighbors,2_nn_linear_FixedDiscreteCandidates,4,83545000.0,4068526
neighbors,2_nn_linear_FixedDiscreteCandidates,4,93718000.0,4438392
neighbors,2_nn_linear_FixedDiscreteCandidates,4,100349800.0,4808258
neighbors,2_nn_linear_FixedDiscreteCandidates,4,108106800.0,5178124
neighbors,2_nn_linear_FixedDiscreteCandidates,4,114207500.0,5547990
neighbors,2_nn_linear_FixedDiscreteCandidates,4,121581400.0,5917856
neighbors,2_nn_linear_FixedDiscreteCandidates,4,131374600.0,6287722
neighbors,2_nn_linear_FixedDiscreteCandidates,4,136787300.0,6657588
neighbors,2_nn_linear_FixedDiscreteCandidates,4,144548000.0,7027454
neighbors,2_nn_linear_FixedDiscreteCandidates,4,155641600.0,7397320
neighbors,2_nn_linear_FixedDiscreteCandidates,4,161071200.0,7767186
neighbors,2_nn_linear_FixedDiscreteCandidates,4,167729500.0,8137052
neighbors,2_nn_linear_FixedDiscreteCandidates,4,174940000.0,8506918
neighbors,2_nn_linear_FixedDiscreteCandidates,4,184238200.0,8876784
neighbors,2_nn_linear_FixedDiscreteCandidates,4,190615100.0,9246650
neighbors,2_nn_linear_FixedDiscreteCandidates,4,199993400.0,9616516
neighbors,2_nn_linear_FixedDiscreteCandidates,4,206432700.0,9986382
neighbors,2_nn_linear_FixedDiscreteCandidates,4,210152600.0,10356248
neighbors,2_nn_linear_FixedDiscreteCandidates,4,223756500.0,10726114
neighbors,2_nn_linear_FixedDiscreteCandidates,4,228971100.0,11095980
neighbors,2_nn_linear_FixedDiscreteCandidates,4,241084300.0,11465846
neighbors,2_nn_linear_FixedDiscreteCandidates,4,245327600.0,11835712
