group,function,value,sample_time_nanos,iteration_count
neighbors,2_nn_DiscreteHNSW,16384,9988605.0,482
neighbors,2_nn_DiscreteHNSW,16384,18755078.0,964
neighbors,2_nn_DiscreteHNSW,16384,28384016.0,1446
neighbors,2_nn_DiscreteHNSW,16384,33611714.0,1928
neighbors,2_nn_DiscreteHNSW,16384,42720597.0,2410
neighbors,2_nn_DiscreteHNSW,16384,50743678.0,2892
neighbors,2_nn_DiscreteHNSW,16384,59816991.0,3374
neighbors,2_nn_DiscreteHNSW,16384,68207476.0,3856
neighbors,2_nn_DiscreteHNSW,16384,76085381.0,4338
neighbors,2_nn_DiscreteHNSW,16384,84367749.0,4820
neighbors,2_nn_DiscreteHNSW,16384,94106116.0,5302
neighbors,2_nn_DiscreteHNSW,16384,101519504.0,5784
neighbors,2_nn_DiscreteHNSW,16384,109881911.0,6266
neighbors,2_nn_DiscreteHNSW,16384,123168691.0,6748
neighbors,2_nn_DiscreteHNSW,16384,137966578.0,7230
neighbors,2_nn_DiscreteHNSW,16384,151562896.0,7712
neighbors,2_nn_DiscreteHNSW,16384,161819612.0,8194
neighbors,2_nn_DiscreteHNSW,16384,162536030.0,8676
neighbors,2_nn_DiscreteHNSW,16384,164957133.0,9158
neighbors,2_nn_DiscreteHNSW,16384,169587374.0,9640
neighbors,2_nn_DiscreteHNSW,16384,179205943.0,10122
neighbors,2_nn_DiscreteHNSW,16384,188049395.0,10604
neighbors,2_nn_DiscreteHNSW,16384,194794793.0,11086
neighbors,2_nn_DiscreteHNSW,16384,203240351.0,11568
neighbors,2_nn_DiscreteHNSW,16384,212669549.0,12050
neighbors,2_nn_DiscreteHNSW,16384,221135954.0,12532
neighbors,2_nn_DiscreteHNSW,16384,229815576.0,13014
neighbors,2_nn_DiscreteHNSW,16384,249953115.0,13496
neighbors,2_nn_DiscreteHNSW,16384,272326423.0,13978
neighbors,2_nn_DiscreteHNSW,16384,284856469.0,14460
neighbors,2_nn_DiscreteHNSW,16384,290861988.0,14942
neighbors,2_nn_DiscreteHNSW,16384,278177279.0,15424
