group,function,value,sample_time_nanos,iteration_count
neighbors,10_nn_linear_FixedHammingHeap,128,11410100.0,8380
neighbors,10_nn_linear_FixedHammingHeap,128,19105100.0,16760
neighbors,10_nn_linear_FixedHammingHeap,128,27051300.0,25140
neighbors,10_nn_linear_FixedHammingHeap,128,36050800.0,33520
neighbors,10_nn_linear_FixedHammingHeap,128,44487200.0,41900
neighbors,10_nn_linear_FixedHammingHeap,128,53303600.0,50280
neighbors,10_nn_linear_FixedHammingHeap,128,62846900.0,58660
neighbors,10_nn_linear_FixedHammingHeap,128,73494200.0,67040
neighbors,10_nn_linear_FixedHammingHeap,128,80875500.0,75420
neighbors,10_nn_linear_FixedHammingHeap,128,89111100.0,83800
neighbors,10_nn_linear_FixedHammingHeap,128,98121000.0,92180
neighbors,10_nn_linear_FixedHammingHeap,128,108444500.0,100560
neighbors,10_nn_linear_FixedHammingHeap,128,116423700.0,108940
neighbors,10_nn_linear_FixedHammingHeap,128,125962000.0,117320
neighbors,10_nn_linear_FixedHammingHeap,128,133170500.0,125700
neighbors,10_nn_linear_FixedHammingHeap,128,141901500.0,134080
neighbors,10_nn_linear_FixedHammingHeap,128,153595800.0,142460
neighbors,10_nn_linear_FixedHammingHeap,128,161079500.0,150840
neighbors,10_nn_linear_FixedHammingHeap,128,170215400.0,159220
neighbors,10_nn_linear_FixedHammingHeap,128,178699900.0,167600
neighbors,10_nn_linear_FixedHammingHeap,128,188101800.0,175980
neighbors,10_nn_linear_FixedHammingHeap,128,196646700.0,184360
neighbors,10_nn_linear_FixedHammingHeap,128,214606700.0,192740
neighbors,10_nn_linear_FixedHammingHeap,128,224552900.0,201120
neighbors,10_nn_linear_FixedHammingHeap,128,233661500.0,209500
neighbors,10_nn_linear_FixedHammingHeap,128,232989300.0,217880
neighbors,10_nn_linear_FixedHammingHeap,128,242289400.0,226260
neighbors,10_nn_linear_FixedHammingHeap,128,252960900.0,234640
neighbors,10_nn_linear_FixedHammingHeap,128,262337100.0,243020
neighbors,10_nn_linear_FixedHammingHeap,128,271665500.0,251400
neighbors,10_nn_linear_FixedHammingHeap,128,287197800.0,259780
neighbors,10_nn_linear_FixedHammingHeap,128,289925100.0,268160
