group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_hnsw,65536,10685424.0,308
neighbors,nearest_1_hnsw,65536,22084346.0,616
neighbors,nearest_1_hnsw,65536,33041718.0,924
neighbors,nearest_1_hnsw,65536,37733873.0,1232
neighbors,nearest_1_hnsw,65536,46873064.0,1540
neighbors,nearest_1_hnsw,65536,57606665.0,1848
neighbors,nearest_1_hnsw,65536,66048637.0,2156
neighbors,nearest_1_hnsw,65536,74973281.0,2464
neighbors,nearest_1_hnsw,65536,85579213.0,2772
neighbors,nearest_1_hnsw,65536,93979743.0,3080
neighbors,nearest_1_hnsw,65536,102786642.0,3388
neighbors,nearest_1_hnsw,65536,112615397.0,3696
neighbors,nearest_1_hnsw,65536,122665831.0,4004
neighbors,nearest_1_hnsw,65536,131411967.0,4312
neighbors,nearest_1_hnsw,65536,141569679.0,4620
neighbors,nearest_1_hnsw,65536,150689684.0,4928
neighbors,nearest_1_hnsw,65536,160200080.0,5236
neighbors,nearest_1_hnsw,65536,169031285.0,5544
neighbors,nearest_1_hnsw,65536,178334832.0,5852
neighbors,nearest_1_hnsw,65536,187613883.0,6160
neighbors,nearest_1_hnsw,65536,197155790.0,6468
neighbors,nearest_1_hnsw,65536,207496791.0,6776
neighbors,nearest_1_hnsw,65536,216847866.0,7084
neighbors,nearest_1_hnsw,65536,225814241.0,7392
neighbors,nearest_1_hnsw,65536,235762258.0,7700
neighbors,nearest_1_hnsw,65536,244597517.0,8008
neighbors,nearest_1_hnsw,65536,254327879.0,8316
neighbors,nearest_1_hnsw,65536,263141474.0,8624
neighbors,nearest_1_hnsw,65536,271906590.0,8932
neighbors,nearest_1_hnsw,65536,281944742.0,9240
neighbors,nearest_1_hnsw,65536,291787615.0,9548
neighbors,nearest_1_hnsw,65536,300834000.0,9856
