group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_neighbor,1048576,10443600,559
neighbors,nearest_neighbor,1048576,21374600,1118
neighbors,nearest_neighbor,1048576,36653300,1677
neighbors,nearest_neighbor,1048576,46362800,2236
neighbors,nearest_neighbor,1048576,56782800,2795
neighbors,nearest_neighbor,1048576,64621500,3354
neighbors,nearest_neighbor,1048576,77049700,3913
neighbors,nearest_neighbor,1048576,99517700,4472
neighbors,nearest_neighbor,1048576,109272700,5031
neighbors,nearest_neighbor,1048576,105668600,5590
neighbors,nearest_neighbor,1048576,108057100,6149
neighbors,nearest_neighbor,1048576,118756600,6708
neighbors,nearest_neighbor,1048576,131318500,7267
neighbors,nearest_neighbor,1048576,142380200,7826
neighbors,nearest_neighbor,1048576,152603700,8385
neighbors,nearest_neighbor,1048576,162848200,8944
neighbors,nearest_neighbor,1048576,179183200,9503
neighbors,nearest_neighbor,1048576,185858000,10062
neighbors,nearest_neighbor,1048576,192509000,10621
neighbors,nearest_neighbor,1048576,200329400,11180
neighbors,nearest_neighbor,1048576,211068600,11739
neighbors,nearest_neighbor,1048576,217167400,12298
neighbors,nearest_neighbor,1048576,228722400,12857
neighbors,nearest_neighbor,1048576,238413800,13416
neighbors,nearest_neighbor,1048576,247272300,13975
neighbors,nearest_neighbor,1048576,263002800,14534
neighbors,nearest_neighbor,1048576,266706600,15093
neighbors,nearest_neighbor,1048576,277233300,15652
neighbors,nearest_neighbor,1048576,290692700,16211
neighbors,nearest_neighbor,1048576,302425000,16770
