group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_neighbor,8192,10436200,640
neighbors,nearest_neighbor,8192,22473300,1280
neighbors,nearest_neighbor,8192,33226400,1920
neighbors,nearest_neighbor,8192,44714300,2560
neighbors,nearest_neighbor,8192,53037700,3200
neighbors,nearest_neighbor,8192,65145900,3840
neighbors,nearest_neighbor,8192,75605600,4480
neighbors,nearest_neighbor,8192,86372500,5120
neighbors,nearest_neighbor,8192,96878800,5760
neighbors,nearest_neighbor,8192,104985200,6400
neighbors,nearest_neighbor,8192,119930300,7040
neighbors,nearest_neighbor,8192,127714000,7680
neighbors,nearest_neighbor,8192,141089900,8320
neighbors,nearest_neighbor,8192,151224200,8960
neighbors,nearest_neighbor,8192,162833800,9600
neighbors,nearest_neighbor,8192,170662700,10240
neighbors,nearest_neighbor,8192,181482000,10880
neighbors,nearest_neighbor,8192,190088200,11520
neighbors,nearest_neighbor,8192,199086900,12160
neighbors,nearest_neighbor,8192,212133100,12800
neighbors,nearest_neighbor,8192,216471000,13440
neighbors,nearest_neighbor,8192,229670600,14080
neighbors,nearest_neighbor,8192,244687800,14720
neighbors,nearest_neighbor,8192,251587300,15360
neighbors,nearest_neighbor,8192,261297300,16000
neighbors,nearest_neighbor,8192,272457800,16640
neighbors,nearest_neighbor,8192,286547000,17280
neighbors,nearest_neighbor,8192,297725300,17920
neighbors,nearest_neighbor,8192,299374700,18560
neighbors,nearest_neighbor,8192,315971700,19200
