group,function,value,sample_time_nanos,iteration_count
neighbors,2_nn_hnsw,64,10796869.0,2441
neighbors,2_nn_hnsw,64,19701874.0,4882
neighbors,2_nn_hnsw,64,30293420.0,7323
neighbors,2_nn_hnsw,64,37599005.0,9764
neighbors,2_nn_hnsw,64,46195674.0,12205
neighbors,2_nn_hnsw,64,55992351.0,14646
neighbors,2_nn_hnsw,64,65886512.0,17087
neighbors,2_nn_hnsw,64,80961896.0,19528
neighbors,2_nn_hnsw,64,98993090.0,21969
neighbors,2_nn_hnsw,64,120063863.0,24410
neighbors,2_nn_hnsw,64,137893794.0,26851
neighbors,2_nn_hnsw,64,156369759.0,29292
neighbors,2_nn_hnsw,64,174525773.0,31733
neighbors,2_nn_hnsw,64,175787431.0,34174
neighbors,2_nn_hnsw,64,179723307.0,36615
neighbors,2_nn_hnsw,64,188187558.0,39056
neighbors,2_nn_hnsw,64,194685631.0,41497
neighbors,2_nn_hnsw,64,200713735.0,43938
neighbors,2_nn_hnsw,64,195380207.0,46379
neighbors,2_nn_hnsw,64,195245221.0,48820
neighbors,2_nn_hnsw,64,206874620.0,51261
neighbors,2_nn_hnsw,64,212092300.0,53702
neighbors,2_nn_hnsw,64,218978865.0,56143
neighbors,2_nn_hnsw,64,223502529.0,58584
neighbors,2_nn_hnsw,64,235563317.0,61025
neighbors,2_nn_hnsw,64,243236774.0,63466
neighbors,2_nn_hnsw,64,253795349.0,65907
neighbors,2_nn_hnsw,64,261238548.0,68348
neighbors,2_nn_hnsw,64,272653841.0,70789
neighbors,2_nn_hnsw,64,279302398.0,73230
neighbors,2_nn_hnsw,64,301208299.0,75671
neighbors,2_nn_hnsw,64,339364528.0,78112
