group,function,value,sample_time_nanos,iteration_count
neighbors,search_radius_2_take_100,2097152,1568400,1
neighbors,search_radius_2_take_100,2097152,5161700,2
neighbors,search_radius_2_take_100,2097152,9105300,3
neighbors,search_radius_2_take_100,2097152,8198500,4
neighbors,search_radius_2_take_100,2097152,9721800,5
neighbors,search_radius_2_take_100,2097152,11161900,6
neighbors,search_radius_2_take_100,2097152,14345200,7
neighbors,search_radius_2_take_100,2097152,16828000,8
neighbors,search_radius_2_take_100,2097152,19845400,9
neighbors,search_radius_2_take_100,2097152,26473300,10
neighbors,search_radius_2_take_100,2097152,28284400,11
neighbors,search_radius_2_take_100,2097152,24651000,12
neighbors,search_radius_2_take_100,2097152,33535000,13
neighbors,search_radius_2_take_100,2097152,31210600,14
neighbors,search_radius_2_take_100,2097152,29783800,15
neighbors,search_radius_2_take_100,2097152,31283900,16
neighbors,search_radius_2_take_100,2097152,37438700,17
neighbors,search_radius_2_take_100,2097152,45135600,18
neighbors,search_radius_2_take_100,2097152,39821600,19
neighbors,search_radius_2_take_100,2097152,43756000,20
neighbors,search_radius_2_take_100,2097152,46960100,21
neighbors,search_radius_2_take_100,2097152,58520200,22
neighbors,search_radius_2_take_100,2097152,50846800,23
neighbors,search_radius_2_take_100,2097152,56280100,24
neighbors,search_radius_2_take_100,2097152,55163500,25
neighbors,search_radius_2_take_100,2097152,64115700,26
neighbors,search_radius_2_take_100,2097152,66236400,27
neighbors,search_radius_2_take_100,2097152,55141300,28
neighbors,search_radius_2_take_100,2097152,71804400,29
neighbors,search_radius_2_take_100,2097152,66753400,30
