group,function,value,sample_time_nanos,iteration_count
insert,times,32768,9532801.0,11
insert,times,32768,21274167.0,22
insert,times,32768,29688777.0,33
insert,times,32768,38882329.0,44
insert,times,32768,48600732.0,55
insert,times,32768,56895596.0,66
insert,times,32768,66149309.0,77
insert,times,32768,75705934.0,88
insert,times,32768,84993986.0,99
insert,times,32768,94499392.0,110
insert,times,32768,103994022.0,121
insert,times,32768,110841485.0,132
insert,times,32768,121683892.0,143
insert,times,32768,132601901.0,154
insert,times,32768,141930835.0,165
insert,times,32768,148774434.0,176
insert,times,32768,160206348.0,187
insert,times,32768,167623094.0,198
insert,times,32768,179778157.0,209
insert,times,32768,192293096.0,220
insert,times,32768,197549085.0,231
insert,times,32768,206378653.0,242
insert,times,32768,216199725.0,253
insert,times,32768,224053969.0,264
insert,times,32768,237076326.0,275
insert,times,32768,327641480.0,286
insert,times,32768,557446657.0,297
insert,times,32768,530169589.0,308
insert,times,32768,460474309.0,319
insert,times,32768,462278442.0,330
insert,times,32768,394897315.0,341
insert,times,32768,412585498.0,352
