group,function,value,sample_time_nanos,iteration_count
indices_2^10_samples,indices128,,10416200,54
indices_2^10_samples,indices128,,22280000,108
indices_2^10_samples,indices128,,33002000,162
indices_2^10_samples,indices128,,42668300,216
indices_2^10_samples,indices128,,52837400,270
indices_2^10_samples,indices128,,63887500,324
indices_2^10_samples,indices128,,73066800,378
indices_2^10_samples,indices128,,85796500,432
indices_2^10_samples,indices128,,95111500,486
indices_2^10_samples,indices128,,105061500,540
indices_2^10_samples,indices128,,116810500,594
indices_2^10_samples,indices128,,129240900,648
indices_2^10_samples,indices128,,139757100,702
indices_2^10_samples,indices128,,150451000,756
indices_2^10_samples,indices128,,158876500,810
indices_2^10_samples,indices128,,171723200,864
indices_2^10_samples,indices128,,180192300,918
indices_2^10_samples,indices128,,190591600,972
indices_2^10_samples,indices128,,201885700,1026
indices_2^10_samples,indices128,,212210900,1080
indices_2^10_samples,indices128,,230596900,1134
indices_2^10_samples,indices128,,234358100,1188
indices_2^10_samples,indices128,,247662300,1242
indices_2^10_samples,indices128,,256994800,1296
indices_2^10_samples,indices128,,273228800,1350
indices_2^10_samples,indices128,,281415300,1404
indices_2^10_samples,indices128,,288526700,1458
indices_2^10_samples,indices128,,296802400,1512
indices_2^10_samples,indices128,,306082300,1566
indices_2^10_samples,indices128,,319705500,1620
