group,function,value,sample_time_nanos,iteration_count
octree,full_fold,25251,304964400,95
octree,full_fold,25251,615351800,190
octree,full_fold,25251,939932000,285
octree,full_fold,25251,1249889500,380
octree,full_fold,25251,1563860400,475
