group,function,value,sample_time_nanos,iteration_count
neighbors,2_nn_hnsw,16384,13486340.0,589
neighbors,2_nn_hnsw,16384,27367456.0,1178
neighbors,2_nn_hnsw,16384,39677130.0,1767
neighbors,2_nn_hnsw,16384,52585042.0,2356
neighbors,2_nn_hnsw,16384,65856037.0,2945
neighbors,2_nn_hnsw,16384,82972782.0,3534
neighbors,2_nn_hnsw,16384,96367053.0,4123
neighbors,2_nn_hnsw,16384,111774616.0,4712
neighbors,2_nn_hnsw,16384,116949684.0,5301
neighbors,2_nn_hnsw,16384,120907785.0,5890
neighbors,2_nn_hnsw,16384,131504712.0,6479
neighbors,2_nn_hnsw,16384,142657384.0,7068
neighbors,2_nn_hnsw,16384,147015783.0,7657
neighbors,2_nn_hnsw,16384,156589758.0,8246
neighbors,2_nn_hnsw,16384,165877281.0,8835
neighbors,2_nn_hnsw,16384,160252498.0,9424
neighbors,2_nn_hnsw,16384,163274569.0,10013
neighbors,2_nn_hnsw,16384,172121125.0,10602
neighbors,2_nn_hnsw,16384,176797647.0,11191
neighbors,2_nn_hnsw,16384,187196358.0,11780
neighbors,2_nn_hnsw,16384,201538326.0,12369
neighbors,2_nn_hnsw,16384,195200528.0,12958
neighbors,2_nn_hnsw,16384,213059310.0,13547
neighbors,2_nn_hnsw,16384,214846260.0,14136
neighbors,2_nn_hnsw,16384,227391062.0,14725
neighbors,2_nn_hnsw,16384,235590157.0,15314
neighbors,2_nn_hnsw,16384,245861783.0,15903
neighbors,2_nn_hnsw,16384,256368084.0,16492
neighbors,2_nn_hnsw,16384,264661851.0,17081
neighbors,2_nn_hnsw,16384,278839446.0,17670
neighbors,2_nn_hnsw,16384,322046370.0,18259
neighbors,2_nn_hnsw,16384,337493410.0,18848
