group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_hnsw,1048576,14485716.0,170
neighbors,nearest_1_hnsw,1048576,28678626.0,340
neighbors,nearest_1_hnsw,1048576,39106824.0,510
neighbors,nearest_1_hnsw,1048576,37578175.0,680
neighbors,nearest_1_hnsw,1048576,46412579.0,850
neighbors,nearest_1_hnsw,1048576,56204110.0,1020
neighbors,nearest_1_hnsw,1048576,65173614.0,1190
neighbors,nearest_1_hnsw,1048576,74444340.0,1360
neighbors,nearest_1_hnsw,1048576,84063063.0,1530
neighbors,nearest_1_hnsw,1048576,92794354.0,1700
neighbors,nearest_1_hnsw,1048576,102721010.0,1870
neighbors,nearest_1_hnsw,1048576,113410528.0,2040
neighbors,nearest_1_hnsw,1048576,122645619.0,2210
neighbors,nearest_1_hnsw,1048576,129616900.0,2380
neighbors,nearest_1_hnsw,1048576,140179126.0,2550
neighbors,nearest_1_hnsw,1048576,148010839.0,2720
neighbors,nearest_1_hnsw,1048576,158052485.0,2890
neighbors,nearest_1_hnsw,1048576,166071277.0,3060
neighbors,nearest_1_hnsw,1048576,175223458.0,3230
neighbors,nearest_1_hnsw,1048576,186411716.0,3400
neighbors,nearest_1_hnsw,1048576,194711650.0,3570
neighbors,nearest_1_hnsw,1048576,206280639.0,3740
neighbors,nearest_1_hnsw,1048576,212957783.0,3910
neighbors,nearest_1_hnsw,1048576,222589034.0,4080
neighbors,nearest_1_hnsw,1048576,232586263.0,4250
neighbors,nearest_1_hnsw,1048576,242326972.0,4420
neighbors,nearest_1_hnsw,1048576,253286476.0,4590
neighbors,nearest_1_hnsw,1048576,265219926.0,4760
neighbors,nearest_1_hnsw,1048576,269735302.0,4930
neighbors,nearest_1_hnsw,1048576,279075011.0,5100
neighbors,nearest_1_hnsw,1048576,287875814.0,5270
neighbors,nearest_1_hnsw,1048576,295841209.0,5440
