group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_linear,128,9705008.0,86380
neighbors,nearest_1_linear,128,19156688.0,172760
neighbors,nearest_1_linear,128,28668494.0,259140
neighbors,nearest_1_linear,128,37834042.0,345520
neighbors,nearest_1_linear,128,46664916.0,431900
neighbors,nearest_1_linear,128,56396393.0,518280
neighbors,nearest_1_linear,128,65955416.0,604660
neighbors,nearest_1_linear,128,75211685.0,691040
neighbors,nearest_1_linear,128,84608771.0,777420
neighbors,nearest_1_linear,128,94198987.0,863800
neighbors,nearest_1_linear,128,103527074.0,950180
neighbors,nearest_1_linear,128,114021186.0,1036560
neighbors,nearest_1_linear,128,122719889.0,1122940
neighbors,nearest_1_linear,128,131516386.0,1209320
neighbors,nearest_1_linear,128,141078030.0,1295700
neighbors,nearest_1_linear,128,150809173.0,1382080
neighbors,nearest_1_linear,128,159933728.0,1468460
neighbors,nearest_1_linear,128,169618464.0,1554840
neighbors,nearest_1_linear,128,179582633.0,1641220
neighbors,nearest_1_linear,128,188922242.0,1727600
neighbors,nearest_1_linear,128,198223842.0,1813980
neighbors,nearest_1_linear,128,206891438.0,1900360
neighbors,nearest_1_linear,128,218040315.0,1986740
neighbors,nearest_1_linear,128,227193728.0,2073120
neighbors,nearest_1_linear,128,236119929.0,2159500
neighbors,nearest_1_linear,128,245871024.0,2245880
neighbors,nearest_1_linear,128,255292367.0,2332260
neighbors,nearest_1_linear,128,266577108.0,2418640
neighbors,nearest_1_linear,128,273315474.0,2505020
neighbors,nearest_1_linear,128,285968931.0,2591400
neighbors,nearest_1_linear,128,291860023.0,2677780
neighbors,nearest_1_linear,128,303173050.0,2764160
