group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_hwt_maxerr_0,32,9502724.0,68038
neighbors,nearest_1_hwt_maxerr_0,32,19266668.0,136076
neighbors,nearest_1_hwt_maxerr_0,32,29042248.0,204114
neighbors,nearest_1_hwt_maxerr_0,32,37481382.0,272152
neighbors,nearest_1_hwt_maxerr_0,32,46898218.0,340190
neighbors,nearest_1_hwt_maxerr_0,32,56453226.0,408228
neighbors,nearest_1_hwt_maxerr_0,32,66215430.0,476266
neighbors,nearest_1_hwt_maxerr_0,32,75505556.0,544304
neighbors,nearest_1_hwt_maxerr_0,32,85023733.0,612342
neighbors,nearest_1_hwt_maxerr_0,32,94360288.0,680380
neighbors,nearest_1_hwt_maxerr_0,32,103991929.0,748418
neighbors,nearest_1_hwt_maxerr_0,32,110964233.0,816456
neighbors,nearest_1_hwt_maxerr_0,32,119347827.0,884494
neighbors,nearest_1_hwt_maxerr_0,32,128047406.0,952532
neighbors,nearest_1_hwt_maxerr_0,32,137010608.0,1020570
neighbors,nearest_1_hwt_maxerr_0,32,149621315.0,1088608
neighbors,nearest_1_hwt_maxerr_0,32,158665719.0,1156646
neighbors,nearest_1_hwt_maxerr_0,32,165495799.0,1224684
neighbors,nearest_1_hwt_maxerr_0,32,175798944.0,1292722
neighbors,nearest_1_hwt_maxerr_0,32,186260129.0,1360760
neighbors,nearest_1_hwt_maxerr_0,32,193338680.0,1428798
neighbors,nearest_1_hwt_maxerr_0,32,202460641.0,1496836
neighbors,nearest_1_hwt_maxerr_0,32,209489147.0,1564874
neighbors,nearest_1_hwt_maxerr_0,32,221581983.0,1632912
neighbors,nearest_1_hwt_maxerr_0,32,233782067.0,1700950
neighbors,nearest_1_hwt_maxerr_0,32,236512099.0,1768988
neighbors,nearest_1_hwt_maxerr_0,32,249818531.0,1837026
neighbors,nearest_1_hwt_maxerr_0,32,256631585.0,1905064
neighbors,nearest_1_hwt_maxerr_0,32,263367279.0,1973102
neighbors,nearest_1_hwt_maxerr_0,32,277790049.0,2041140
neighbors,nearest_1_hwt_maxerr_0,32,287044264.0,2109178
neighbors,nearest_1_hwt_maxerr_0,32,290898752.0,2177216
