group,function,value,sample_time_nanos,iteration_count
neighbors,10_nn_DiscreteHNSW,4096,11108700.0,370
neighbors,10_nn_DiscreteHNSW,4096,21577400.0,740
neighbors,10_nn_DiscreteHNSW,4096,26788100.0,1110
neighbors,10_nn_DiscreteHNSW,4096,37254600.0,1480
neighbors,10_nn_DiscreteHNSW,4096,45483700.0,1850
neighbors,10_nn_DiscreteHNSW,4096,55511600.0,2220
neighbors,10_nn_DiscreteHNSW,4096,64756000.0,2590
neighbors,10_nn_DiscreteHNSW,4096,73808100.0,2960
neighbors,10_nn_DiscreteHNSW,4096,82460500.0,3330
neighbors,10_nn_DiscreteHNSW,4096,91391900.0,3700
neighbors,10_nn_DiscreteHNSW,4096,100411600.0,4070
neighbors,10_nn_DiscreteHNSW,4096,111877000.0,4440
neighbors,10_nn_DiscreteHNSW,4096,119175900.0,4810
neighbors,10_nn_DiscreteHNSW,4096,128111600.0,5180
neighbors,10_nn_DiscreteHNSW,4096,137043300.0,5550
neighbors,10_nn_DiscreteHNSW,4096,145992400.0,5920
neighbors,10_nn_DiscreteHNSW,4096,155519600.0,6290
neighbors,10_nn_DiscreteHNSW,4096,163691500.0,6660
neighbors,10_nn_DiscreteHNSW,4096,173668400.0,7030
neighbors,10_nn_DiscreteHNSW,4096,182377300.0,7400
neighbors,10_nn_DiscreteHNSW,4096,193161700.0,7770
neighbors,10_nn_DiscreteHNSW,4096,200207800.0,8140
neighbors,10_nn_DiscreteHNSW,4096,208928100.0,8510
neighbors,10_nn_DiscreteHNSW,4096,220443100.0,8880
neighbors,10_nn_DiscreteHNSW,4096,224645900.0,9250
neighbors,10_nn_DiscreteHNSW,4096,232126300.0,9620
neighbors,10_nn_DiscreteHNSW,4096,241764600.0,9990
neighbors,10_nn_DiscreteHNSW,4096,250437200.0,10360
neighbors,10_nn_DiscreteHNSW,4096,262779500.0,10730
neighbors,10_nn_DiscreteHNSW,4096,262247500.0,11100
neighbors,10_nn_DiscreteHNSW,4096,270704600.0,11470
neighbors,10_nn_DiscreteHNSW,4096,280091800.0,11840
