group,function,value,sample_time_nanos,iteration_count
neighbors,10_nn_linear_FixedHammingHeap,32,9169253.0,18245
neighbors,10_nn_linear_FixedHammingHeap,32,18542825.0,36490
neighbors,10_nn_linear_FixedHammingHeap,32,27502230.0,54735
neighbors,10_nn_linear_FixedHammingHeap,32,36394449.0,72980
neighbors,10_nn_linear_FixedHammingHeap,32,45460882.0,91225
neighbors,10_nn_linear_FixedHammingHeap,32,54537587.0,109470
neighbors,10_nn_linear_FixedHammingHeap,32,62377612.0,127715
neighbors,10_nn_linear_FixedHammingHeap,32,71302460.0,145960
neighbors,10_nn_linear_FixedHammingHeap,32,80042756.0,164205
neighbors,10_nn_linear_FixedHammingHeap,32,88839333.0,182450
neighbors,10_nn_linear_FixedHammingHeap,32,97015951.0,200695
neighbors,10_nn_linear_FixedHammingHeap,32,106111496.0,218940
neighbors,10_nn_linear_FixedHammingHeap,32,115781256.0,237185
neighbors,10_nn_linear_FixedHammingHeap,32,124972677.0,255430
neighbors,10_nn_linear_FixedHammingHeap,32,133647755.0,273675
neighbors,10_nn_linear_FixedHammingHeap,32,140664651.0,291920
neighbors,10_nn_linear_FixedHammingHeap,32,150022085.0,310165
neighbors,10_nn_linear_FixedHammingHeap,32,158550684.0,328410
neighbors,10_nn_linear_FixedHammingHeap,32,168205470.0,346655
neighbors,10_nn_linear_FixedHammingHeap,32,176701075.0,364900
neighbors,10_nn_linear_FixedHammingHeap,32,186934948.0,383145
neighbors,10_nn_linear_FixedHammingHeap,32,195448823.0,401390
neighbors,10_nn_linear_FixedHammingHeap,32,205876973.0,419635
neighbors,10_nn_linear_FixedHammingHeap,32,215496634.0,437880
neighbors,10_nn_linear_FixedHammingHeap,32,235002687.0,456125
neighbors,10_nn_linear_FixedHammingHeap,32,253785385.0,474370
neighbors,10_nn_linear_FixedHammingHeap,32,263437385.0,492615
neighbors,10_nn_linear_FixedHammingHeap,32,263994461.0,510860
neighbors,10_nn_linear_FixedHammingHeap,32,259904981.0,529105
neighbors,10_nn_linear_FixedHammingHeap,32,267843199.0,547350
neighbors,10_nn_linear_FixedHammingHeap,32,274882630.0,565595
neighbors,10_nn_linear_FixedHammingHeap,32,282461644.0,583840
