group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_linear,16384,9895258.0,675
neighbors,nearest_1_linear,16384,19758822.0,1350
neighbors,nearest_1_linear,16384,29829752.0,2025
neighbors,nearest_1_linear,16384,37922284.0,2700
neighbors,nearest_1_linear,16384,47098833.0,3375
neighbors,nearest_1_linear,16384,56670545.0,4050
neighbors,nearest_1_linear,16384,66324890.0,4725
neighbors,nearest_1_linear,16384,75604613.0,5400
neighbors,nearest_1_linear,16384,84696070.0,6075
neighbors,nearest_1_linear,16384,94272612.0,6750
neighbors,nearest_1_linear,16384,104282626.0,7425
neighbors,nearest_1_linear,16384,112795308.0,8100
neighbors,nearest_1_linear,16384,122713218.0,8775
neighbors,nearest_1_linear,16384,132354904.0,9450
neighbors,nearest_1_linear,16384,141606185.0,10125
neighbors,nearest_1_linear,16384,151089921.0,10800
neighbors,nearest_1_linear,16384,161446130.0,11475
neighbors,nearest_1_linear,16384,169668274.0,12150
neighbors,nearest_1_linear,16384,179746100.0,12825
neighbors,nearest_1_linear,16384,190994315.0,13500
neighbors,nearest_1_linear,16384,197626784.0,14175
neighbors,nearest_1_linear,16384,208383384.0,14850
neighbors,nearest_1_linear,16384,217763754.0,15525
neighbors,nearest_1_linear,16384,225994313.0,16200
neighbors,nearest_1_linear,16384,235651639.0,16875
neighbors,nearest_1_linear,16384,245267530.0,17550
neighbors,nearest_1_linear,16384,254747653.0,18225
neighbors,nearest_1_linear,16384,263536180.0,18900
neighbors,nearest_1_linear,16384,272933638.0,19575
neighbors,nearest_1_linear,16384,281788064.0,20250
neighbors,nearest_1_linear,16384,291303477.0,20925
neighbors,nearest_1_linear,16384,301019635.0,21600
