group,function,value,sample_time_nanos,iteration_count
neighbors,2_nn_DiscreteHNSW,16,11379700.0,5274
neighbors,2_nn_DiscreteHNSW,16,18476300.0,10548
neighbors,2_nn_DiscreteHNSW,16,27884300.0,15822
neighbors,2_nn_DiscreteHNSW,16,37334700.0,21096
neighbors,2_nn_DiscreteHNSW,16,46553800.0,26370
neighbors,2_nn_DiscreteHNSW,16,56632600.0,31644
neighbors,2_nn_DiscreteHNSW,16,64939800.0,36918
neighbors,2_nn_DiscreteHNSW,16,74348000.0,42192
neighbors,2_nn_DiscreteHNSW,16,83674400.0,47466
neighbors,2_nn_DiscreteHNSW,16,93442200.0,52740
neighbors,2_nn_DiscreteHNSW,16,111223400.0,58014
neighbors,2_nn_DiscreteHNSW,16,110861300.0,63288
neighbors,2_nn_DiscreteHNSW,16,120816700.0,68562
neighbors,2_nn_DiscreteHNSW,16,131621700.0,73836
neighbors,2_nn_DiscreteHNSW,16,139108800.0,79110
neighbors,2_nn_DiscreteHNSW,16,149933300.0,84384
neighbors,2_nn_DiscreteHNSW,16,157479700.0,89658
neighbors,2_nn_DiscreteHNSW,16,164249000.0,94932
neighbors,2_nn_DiscreteHNSW,16,174159300.0,100206
neighbors,2_nn_DiscreteHNSW,16,178518900.0,105480
neighbors,2_nn_DiscreteHNSW,16,194631700.0,110754
neighbors,2_nn_DiscreteHNSW,16,206683900.0,116028
neighbors,2_nn_DiscreteHNSW,16,213296500.0,121302
neighbors,2_nn_DiscreteHNSW,16,222129700.0,126576
neighbors,2_nn_DiscreteHNSW,16,232569700.0,131850
neighbors,2_nn_DiscreteHNSW,16,240322000.0,137124
neighbors,2_nn_DiscreteHNSW,16,251361300.0,142398
neighbors,2_nn_DiscreteHNSW,16,258329000.0,147672
neighbors,2_nn_DiscreteHNSW,16,266388900.0,152946
neighbors,2_nn_DiscreteHNSW,16,278550600.0,158220
neighbors,2_nn_DiscreteHNSW,16,286624000.0,163494
neighbors,2_nn_DiscreteHNSW,16,289321600.0,168768
