group,function,value,sample_time_nanos,iteration_count
neighbors,nearest_1_hnsw,128,9331558.0,708
neighbors,nearest_1_hnsw,128,18642203.0,1416
neighbors,nearest_1_hnsw,128,28543500.0,2124
neighbors,nearest_1_hnsw,128,37488333.0,2832
neighbors,nearest_1_hnsw,128,46331352.0,3540
neighbors,nearest_1_hnsw,128,56707965.0,4248
neighbors,nearest_1_hnsw,128,65034151.0,4956
neighbors,nearest_1_hnsw,128,74551143.0,5664
neighbors,nearest_1_hnsw,128,83475630.0,6372
neighbors,nearest_1_hnsw,128,92303566.0,7080
neighbors,nearest_1_hnsw,128,102631779.0,7788
neighbors,nearest_1_hnsw,128,111754445.0,8496
neighbors,nearest_1_hnsw,128,121792021.0,9204
neighbors,nearest_1_hnsw,128,130436903.0,9912
neighbors,nearest_1_hnsw,128,138946114.0,10620
neighbors,nearest_1_hnsw,128,149283295.0,11328
neighbors,nearest_1_hnsw,128,157125386.0,12036
neighbors,nearest_1_hnsw,128,167298280.0,12744
neighbors,nearest_1_hnsw,128,176396392.0,13452
neighbors,nearest_1_hnsw,128,186311647.0,14160
neighbors,nearest_1_hnsw,128,194404529.0,14868
neighbors,nearest_1_hnsw,128,203469244.0,15576
neighbors,nearest_1_hnsw,128,256775242.0,16284
neighbors,nearest_1_hnsw,128,250728663.0,16992
neighbors,nearest_1_hnsw,128,237673977.0,17700
neighbors,nearest_1_hnsw,128,242869675.0,18408
neighbors,nearest_1_hnsw,128,252543452.0,19116
neighbors,nearest_1_hnsw,128,261080057.0,19824
neighbors,nearest_1_hnsw,128,270331412.0,20532
neighbors,nearest_1_hnsw,128,280780996.0,21240
neighbors,nearest_1_hnsw,128,292948214.0,21948
neighbors,nearest_1_hnsw,128,300323721.0,22656
